Pensionister mv.,Brandstiftelse,,34.0,36.0,37.0,45.0,27.0,42.0,43.0,28.0,36.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,"Indbrud i forretning, virksomhed mv.",,56.0,45.0,44.0,22.0,30.0,27.0,31.0,28.0,32.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Indbrud i beboelser,,29.0,43.0,26.0,29.0,34.0,26.0,26.0,26.0,38.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Indbrud i ubeboede bebyggelser,,7.0,5.0,10.0,13.0,2.0,3.0,7.0,14.0,10.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,"Tyveri fra bil, båd m.v.",,13.0,4.0,10.0,7.0,4.0,11.0,12.0,10.0,5.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Butikstyverier m.v.,,1753.0,1483.0,1172.0,1369.0,1318.0,1485.0,1353.0,1446.0,1804.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Andre tyverier,,195.0,179.0,139.0,141.0,126.0,172.0,146.0,158.0,163.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Tyveri/brugstyveri af køretøj,,22.0,29.0,30.0,34.0,30.0,34.0,36.0,35.0,40.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Tyveri/brugstyveri af knallert,,1.0,2.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Tyveri/brugstyveri af cykel,,13.0,7.0,7.0,12.0,12.0,4.0,19.0,15.0,22.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Tyveri/brugstyveri af andet,,16.0,7.0,4.0,14.0,7.0,9.0,13.0,6.0,10.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Ulovlig omgang med hittegods,,39.0,17.0,28.0,28.0,17.0,29.0,21.0,17.0,22.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Underslæb,,8.0,8.0,9.0,4.0,6.0,5.0,5.0,5.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Bedrageri,,104.0,113.0,97.0,79.0,72.0,97.0,122.0,115.0,128.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Checkbedrageri,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Mandatsvig,,4.0,5.0,3.0,3.0,6.0,1.0,2.0,1.0,5.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Afpresning og åger,,3.0,4.0,5.0,3.0,5.0,7.0,5.0,6.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Skyldnersvig,,5.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Hæleri,,63.0,55.0,47.0,31.0,39.0,37.0,48.0,50.0,57.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Røveri,,43.0,31.0,22.0,23.0,24.0,28.0,25.0,32.0,28.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Grov skattesvig,,12.0,11.0,7.0,6.0,6.0,4.0,4.0,5.0,5.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Hærværk,,140.0,149.0,117.0,124.0,143.0,157.0,150.0,144.0,179.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Uagtsomt hæleri,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Berigelsesforbrydelse og formuekrænkelse,,26.0,19.0,14.0,10.0,29.0,29.0,30.0,37.0,25.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Andre forbrydelser i alt,,236.0,209.0,205.0,181.0,188.0,247.0,253.0,259.0,324.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Forbrydelse mod offentlig myndighed mv.,,51.0,42.0,55.0,52.0,52.0,65.0,92.0,95.0,115.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Forbrydelse i offentlig tjeneste,,2.0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Falsk forklaring for retten,,3.0,6.0,8.0,1.0,1.0,3.0,3.0,0.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Falsk forklaring i øvrigt,,42.0,28.0,19.0,16.0,17.0,17.0,24.0,28.0,21.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Forbrydelse vedrørende penge og bevismateriale,,4.0,7.0,3.0,3.0,3.0,1.0,4.0,8.0,3.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Salg af narkotika m.v.,,70.0,59.0,46.0,36.0,42.0,68.0,50.0,52.0,76.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Smugling m.v. af narkotika,,7.0,4.0,6.0,4.0,13.0,11.0,12.0,8.0,8.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Almenskadelige forbrydelser mv.,,15.0,15.0,24.0,19.0,17.0,20.0,12.0,12.0,22.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Ulovligt erhverv m.v.,,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Forbrydelser i familieforhold,,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Uagtsomt manddrab mv. i forbindelse med færdselsuheld,,12.0,12.0,14.0,18.0,18.0,20.0,18.0,19.0,10.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Tilhold (Udgået 2012),,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Freds- og ærekrænkelser,,26.0,31.0,23.0,29.0,21.0,37.0,37.0,35.0,67.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Færdselslov ialt,,9125.0,8362.0,7880.0,7491.0,7911.0,8843.0,8500.0,7770.0,7780.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,"Færdselsuheld, uspecificeret",,3.0,5.0,3.0,4.0,0.0,7.0,2.0,7.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Færdselsuheld med spiritus,,156.0,144.0,137.0,111.0,115.0,108.0,81.0,124.0,129.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Spirituskørsel,,879.0,767.0,628.0,670.0,635.0,620.0,561.0,555.0,578.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Mangler ved køretøj,,239.0,142.0,138.0,120.0,154.0,167.0,162.0,117.0,107.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Færdselslovsovertrædelser i øvrigt,,7848.0,7304.0,6974.0,6586.0,7007.0,7941.0,7694.0,6967.0,6959.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Særlove ialt,,3948.0,3256.0,2847.0,3344.0,4091.0,3569.0,3436.0,4258.0,3804.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Lov om euforiserende stoffer,,938.0,815.0,734.0,880.0,836.0,858.0,883.0,919.0,945.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Våbenloven,,236.0,211.0,253.0,426.0,921.0,628.0,529.0,347.0,310.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Skatte- og afgiftslove m.v.,,128.0,103.0,75.0,86.0,121.0,155.0,137.0,169.0,143.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Andre strafferetlige særlove,,1810.0,1512.0,1216.0,1236.0,1446.0,1046.0,1024.0,2063.0,1429.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Sundheds- og sociallove,,40.0,43.0,46.0,60.0,69.0,123.0,194.0,67.0,62.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Bygge- og boliglove,,6.0,7.0,6.0,1.0,2.0,6.0,5.0,6.0,4.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Miljølove,,170.0,91.0,87.0,160.0,164.0,214.0,228.0,223.0,391.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,"Love vedrørende dyr, jagt mv.",,411.0,343.0,284.0,382.0,383.0,357.0,322.0,304.0,327.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,"Love vedrørende arbejde, transport mv.",,137.0,69.0,99.0,66.0,101.0,123.0,68.0,72.0,85.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Selskabs- og firmalovgivningen mv.,,13.0,24.0,8.0,4.0,7.0,19.0,22.0,49.0,46.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Love vedrørende forsvaret o.l.,,5.0,4.0,3.0,3.0,6.0,5.0,1.0,6.0,14.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Love vedrørende offentlige forsyninger,,5.0,1.0,5.0,6.0,5.0,5.0,2.0,1.0,9.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,"Love vedrørende spil, bevilling, næring",,46.0,26.0,27.0,29.0,25.0,28.0,17.0,30.0,33.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Pensionister mv.,Særlovgivning i øvrigt,,3.0,7.0,4.0,5.0,5.0,2.0,4.0,2.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Strafferetlige afgørelser i alt,,27330.0,27032.0,26449.0,27985.0,28996.0,30165.0,27240.0,25778.0,25703.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Straffelov i alt,,9479.0,9186.0,8497.0,8551.0,8308.0,9047.0,8275.0,7822.0,8711.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Seksualforbrydelser i alt,,146.0,155.0,157.0,166.0,238.0,245.0,199.0,182.0,246.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Blodskam m.v.,,6.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Voldtægt,,15.0,29.0,31.0,25.0,32.0,42.0,36.0,39.0,38.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Heteroseksuel sædelighedsforbrydelse mod barn under 12 år (Udgået 2013),,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Seksualforbrydelse mod barn under 12 år (Ny fra 2013),,10.0,8.0,8.0,12.0,20.0,17.0,9.0,7.0,11.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Heteroseksuel sædelighedsforbrydelse i øvrigt (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Seksualforbrydelse mod barn under 15 år (Ny fra 2013),,22.0,22.0,14.0,17.0,20.0,13.0,7.0,11.0,18.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Seksualforbrydelse i øvrigt (Ny fra 2013),,4.0,5.0,5.0,11.0,7.0,7.0,0.0,0.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Grooming,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Homoseksuel sædelighedsforbrydelse mod barn under 12 år (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Homoseksuel sædelighedsforbrydelse i øvrigt (Udgået 2013),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Blufærdighedskrænkelse ved beføling,,23.0,29.0,30.0,26.0,19.0,32.0,28.0,21.0,23.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Blufærdighedskrænkelse ved blotteri,,17.0,14.0,14.0,17.0,23.0,34.0,15.0,19.0,25.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Blufærdighedskrænkelse i øvrigt,,31.0,36.0,27.0,40.0,59.0,48.0,52.0,45.0,65.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Utugt mv.,,18.0,8.0,26.0,15.0,57.0,51.0,49.0,38.0,62.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Voldsforbrydelser i alt,,2085.0,2090.0,2354.0,2391.0,2380.0,2518.0,2111.0,2020.0,2135.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Vold og lignende mod offentlig myndighed,,516.0,549.0,669.0,677.0,642.0,737.0,602.0,580.0,636.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Opløb/forstyrrelse af offentlig orden,,11.0,16.0,9.0,7.0,24.0,27.0,7.0,14.0,8.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Manddrab,,15.0,8.0,14.0,17.0,11.0,14.0,14.0,14.0,19.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Forsøg på manddrab,,16.0,24.0,18.0,14.0,21.0,19.0,18.0,18.0,15.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Psykisk vold mv.,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Simpel vold,,892.0,865.0,934.0,977.0,907.0,985.0,762.0,745.0,756.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Alvorligere vold,,291.0,294.0,339.0,360.0,431.0,326.0,323.0,299.0,310.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Særlig alvorlig vold,,5.0,3.0,1.0,4.0,2.0,1.0,5.0,4.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Vold mod sagesløs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Forsætlig legemsbeskadigelse,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Uagtsomt manddrab/legemsbeskadigelse,,3.0,4.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Forbrydelse mod liv og legeme,,32.0,32.0,32.0,48.0,31.0,39.0,40.0,30.0,39.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Forbrydelse mod den personlige frihed,,41.0,37.0,45.0,36.0,37.0,41.0,37.0,39.0,59.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Trusler,,263.0,258.0,293.0,249.0,271.0,329.0,297.0,270.0,269.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Ejendomsforbrydelser i alt,,6679.0,6345.0,5475.0,5518.0,5288.0,5753.0,5329.0,5027.0,5791.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Dokumentfalsk,,97.0,113.0,111.0,87.0,71.0,73.0,63.0,59.0,55.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Dokumentfalsk med check,,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Brandstiftelse,,51.0,46.0,47.0,42.0,40.0,56.0,63.0,41.0,39.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,"Indbrud i forretning, virksomhed mv.",,287.0,258.0,260.0,179.0,178.0,197.0,157.0,114.0,141.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Indbrud i beboelser,,228.0,249.0,204.0,178.0,166.0,171.0,140.0,111.0,101.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Indbrud i ubeboede bebyggelser,,54.0,59.0,56.0,38.0,33.0,45.0,54.0,31.0,19.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,"Tyveri fra bil, båd m.v.",,53.0,52.0,29.0,38.0,47.0,30.0,40.0,37.0,33.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Butikstyverier m.v.,,3071.0,2808.0,2387.0,2774.0,2636.0,2818.0,2555.0,2689.0,3327.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Andre tyverier,,699.0,633.0,479.0,502.0,417.0,416.0,399.0,310.0,324.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Tyveri/brugstyveri af køretøj,,194.0,206.0,223.0,220.0,194.0,194.0,187.0,169.0,167.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Tyveri/brugstyveri af knallert,,30.0,19.0,13.0,18.0,15.0,16.0,14.0,10.0,6.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Tyveri/brugstyveri af cykel,,61.0,52.0,40.0,39.0,50.0,47.0,52.0,56.0,58.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Tyveri/brugstyveri af andet,,83.0,98.0,79.0,73.0,71.0,63.0,58.0,55.0,53.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Ulovlig omgang med hittegods,,106.0,82.0,92.0,84.0,69.0,81.0,78.0,50.0,51.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Underslæb,,69.0,35.0,21.0,13.0,15.0,21.0,20.0,20.0,10.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Bedrageri,,526.0,641.0,501.0,437.0,413.0,526.0,553.0,479.0,488.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Checkbedrageri,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Mandatsvig,,9.0,15.0,16.0,12.0,8.0,15.0,6.0,2.0,7.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Afpresning og åger,,19.0,21.0,30.0,31.0,33.0,23.0,32.0,34.0,26.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Skyldnersvig,,16.0,8.0,6.0,4.0,1.0,3.0,5.0,6.0,2.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Hæleri,,280.0,245.0,205.0,182.0,184.0,210.0,222.0,202.0,315.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Røveri,,231.0,204.0,227.0,170.0,182.0,205.0,184.0,134.0,151.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Grov skattesvig,,28.0,28.0,29.0,18.0,21.0,10.0,9.0,19.0,20.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Hærværk,,362.0,393.0,318.0,316.0,323.0,417.0,344.0,312.0,331.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Uagtsomt hæleri,,12.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Berigelsesforbrydelse og formuekrænkelse,,106.0,72.0,96.0,59.0,114.0,113.0,91.0,85.0,66.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Andre forbrydelser i alt,,1202.0,1143.0,1037.0,1041.0,990.0,1200.0,1208.0,1145.0,1159.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
Øvrige personer,Forbrydelse mod offentlig myndighed mv.,,423.0,369.0,369.0,372.0,372.0,477.0,444.0,415.0,440.0,"Skyldige personer efter socioøkonomisk status, overtrædelsens art og tid",,,,,,,,,,,,,
